"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bent Over One Arm Row (Dumbbell)";"6";"17.5";"7";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"1";"18.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"2";"24.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"3";"30.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"4";"30.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"5";"36.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"6";"36.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Note";"";"";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"1";"4.5";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"2";"6.8";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"3";"9.1";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"4";"11.3";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"5";"11.3";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"6";"13.6";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"1";"6.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"2";"8.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"4";"10.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"5";"10.0";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"6";"10.0";"6";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"1";"13.6";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"2";"15.9";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"3";"18.1";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"4";"20.4";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"5";"22.7";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"6";"22.7";"10";"";"";"";"";""
"39";"2025-05-06 13:03:57";"Back and Biceps";"4133";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"1";"50.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"2";"90.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"3";"130.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"4";"150.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"5";"170.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"6";"180.0";"6";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Press";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"1";"9.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"2";"14.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"3";"18.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"4";"23.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"5";"23.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"6";"29.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"7";"36.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"8";"43.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"9";"43.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"10";"49.0";"8";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Leg Extension (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"1";"9.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"2";"14.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"3";"18.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"4";"23.0";"10";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"5";"29.0";"6";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Leg Curl (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"1";"20.0";"15";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"2";"20.0";"15";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"3";"20.0";"15";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"4";"20.0";"15";"";"";"";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Seated Calf Raise (Plate Loaded)";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"1";"";"";"";"";"30.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"2";"";"";"";"";"30.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"3";"";"";"";"";"30.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"4";"";"";"";"";"30.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Plank";"Rest Timer";"";"";"";"";"60.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Side Plank";"1";"";"";"";"";"30.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Side Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Side Plank";"2";"";"";"";"";"30.0";"";""
"40";"2025-05-07 12:58:24";"Legs";"4159";"Side Plank";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"1";"20.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"2";"30.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"3";"40.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"4";"50.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"5";"50.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"6";"60.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"7";"60.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Bench Press (Barbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"1";"12.5";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"2";"14.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"3";"17.5";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"4";"20.0";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"5";"22.5";"8";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Incline Bench Press (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"1";"4.5";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"2";"6.8";"8";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"3";"6.8";"9";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"4";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"5";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Chest Fly";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"1";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"2";"9.1";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"3";"11.3";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"4";"11.3";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"5";"11.3";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Triceps Extension";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"1";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"2";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"3";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"4";"6.8";"10";"";"";"";"";""
"41";"2025-05-12 13:43:50";"Chest and Triceps";"3451";"Wood Choppers";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"1";"14.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"2";"17.5";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"3";"17.5";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"4";"17.5";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"5";"17.5";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bent Over One Arm Row (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"1";"24.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"2";"36.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"3";"30.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"4";"30.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"5";"30.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Lat Pulldown (Cable)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"Note";"";"";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"1";"9.1";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"2";"11.3";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"3";"11.3";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"4";"11.3";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"5";"11.3";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Pullover (Machine)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"1";"8.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"2";"10.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"3";"10.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"4";"10.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"5";"10.0";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Bicep Curl (Dumbbell)";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"1";"18.1";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"2";"22.7";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"3";"22.7";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"4";"22.7";"10";"";"";"";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"Rest Timer";"";"";"";"";"120.0";"";""
"42";"2025-05-13 13:44:22";"Back and Biceps";"3916";"Cable Crunch";"5";"22.7";"10";"";"";"";"";""
